REGION,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,POPULATION_EXPOSURE,DISORDER_TYPE
North America,Protests,Peaceful protest,2,4336.0,Demonstrations
North America,Protests,Peaceful protest,1,2942.0,Demonstrations
North America,Protests,Peaceful protest,1,1871.0,Demonstrations
North America,Protests,Peaceful protest,2,466.0,Demonstrations
North America,Protests,Peaceful protest,2,5009.0,Demonstrations
North America,Protests,Peaceful protest,1,1769.0,Demonstrations
North America,Protests,Peaceful protest,1,466.0,Demonstrations
North America,Protests,Peaceful protest,1,466.0,Demonstrations
North America,Protests,Peaceful protest,2,5009.0,Demonstrations
North America,Protests,Peaceful protest,24,37372.0,Demonstrations
North America,Protests,Peaceful protest,28,37148.0,Demonstrations
North America,Protests,Peaceful protest,12,12757.0,Demonstrations
North America,Protests,Peaceful protest,6,7714.0,Demonstrations
North America,Protests,Peaceful protest,5,9592.0,Demonstrations
North America,Protests,Peaceful protest,3,5860.0,Demonstrations
North America,Protests,Peaceful protest,6,10673.0,Demonstrations
North America,Protests,Peaceful protest,3,6880.0,Demonstrations
North America,Protests,Peaceful protest,3,4214.0,Demonstrations
North America,Protests,Peaceful protest,9,9416.0,Demonstrations
North America,Protests,Peaceful protest,7,6880.0,Demonstrations
North America,Protests,Peaceful protest,7,7872.0,Demonstrations
North America,Protests,Peaceful protest,4,3640.0,Demonstrations
North America,Protests,Peaceful protest,7,8950.0,Demonstrations
North America,Protests,Peaceful protest,6,3195.0,Demonstrations
North America,Protests,Peaceful protest,8,11453.0,Demonstrations
North America,Protests,Peaceful protest,2,466.0,Demonstrations
North America,Protests,Peaceful protest,5,6298.0,Demonstrations
North America,Protests,Peaceful protest,3,5009.0,Demonstrations
North America,Protests,Peaceful protest,1,466.0,Demonstrations
North America,Protests,Peaceful protest,1,41.0,Demonstrations
North America,Protests,Peaceful protest,4,8142.0,Demonstrations
North America,Protests,Peaceful protest,4,5215.0,Demonstrations
North America,Protests,Peaceful protest,4,11711.0,Demonstrations
North America,Protests,Peaceful protest,2,466.0,Demonstrations
North America,Protests,Peaceful protest,4,2287.0,Demonstrations
North America,Protests,Peaceful protest,2,466.0,Demonstrations
North America,Protests,Peaceful protest,3,5612.0,Demonstrations
North America,Protests,Peaceful protest,3,3090.0,Demonstrations
North America,Protests,Peaceful protest,1,507.0,Demonstrations
North America,Protests,Peaceful protest,1,4247.0,Demonstrations
North America,Protests,Peaceful protest,1,3541.0,Demonstrations
North America,Protests,Peaceful protest,3,5454.0,Demonstrations
North America,Protests,Peaceful protest,1,507.0,Demonstrations
North America,Protests,Peaceful protest,3,10111.0,Demonstrations
North America,Protests,Peaceful protest,1,4247.0,Demonstrations
North America,Protests,Peaceful protest,1,4947.0,Demonstrations
North America,Protests,Peaceful protest,3,7491.0,Demonstrations
North America,Protests,Peaceful protest,2,2544.0,Demonstrations
North America,Protests,Peaceful protest,4,4754.0,Demonstrations
North America,Protests,Peaceful protest,3,8581.0,Demonstrations
North America,Protests,Peaceful protest,3,7491.0,Demonstrations
North America,Protests,Peaceful protest,1,2037.0,Demonstrations
North America,Protests,Peaceful protest,1,507.0,Demonstrations
North America,Protests,Peaceful protest,3,6984.0,Demonstrations
North America,Protests,Peaceful protest,2,4947.0,Demonstrations
North America,Protests,Peaceful protest,2,2489.0,Demonstrations
North America,Protests,Peaceful protest,1,4947.0,Demonstrations
North America,Protests,Peaceful protest,1,1173.0,Demonstrations
North America,Protests,Peaceful protest,4,5761.0,Demonstrations
North America,Protests,Peaceful protest,2,5820.0,Demonstrations
North America,Protests,Peaceful protest,2,2544.0,Demonstrations
North America,Protests,Peaceful protest,1,1099.0,Demonstrations
North America,Protests,Peaceful protest,2,507.0,Demonstrations
North America,Protests,Peaceful protest,2,2544.0,Demonstrations
North America,Protests,Peaceful protest,3,7380.0,Demonstrations
North America,Protests,Peaceful protest,1,507.0,Demonstrations
North America,Protests,Peaceful protest,5,6618.0,Demonstrations
North America,Protests,Peaceful protest,1,507.0,Demonstrations
North America,Protests,Peaceful protest,3,6984.0,Demonstrations
North America,Protests,Peaceful protest,15,16702.0,Demonstrations
North America,Protests,Peaceful protest,1,1191.0,Demonstrations
North America,Protests,Peaceful protest,1,507.0,Demonstrations
North America,Protests,Peaceful protest,5,2767.0,Demonstrations
North America,Protests,Peaceful protest,1,509.0,Demonstrations
North America,Protests,Peaceful protest,1,509.0,Demonstrations
North America,Protests,Peaceful protest,2,509.0,Demonstrations
North America,Protests,Peaceful protest,1,509.0,Demonstrations
North America,Protests,Peaceful protest,3,5396.0,Demonstrations
North America,Protests,Peaceful protest,2,509.0,Demonstrations
North America,Protests,Peaceful protest,1,509.0,Demonstrations
North America,Protests,Peaceful protest,9,17578.0,Demonstrations
North America,Protests,Peaceful protest,1,4966.0,Demonstrations
North America,Protests,Peaceful protest,1,2045.0,Demonstrations
North America,Protests,Peaceful protest,1,877.0,Demonstrations
North America,Protests,Peaceful protest,2,1386.0,Demonstrations
North America,Protests,Peaceful protest,1,5240.0,Demonstrations
North America,Protests,Peaceful protest,1,2045.0,Demonstrations
North America,Protests,Peaceful protest,4,7520.0,Demonstrations
North America,Protests,Peaceful protest,4,7520.0,Demonstrations
North America,Protests,Peaceful protest,2,1939.0,Demonstrations
North America,Protests,Peaceful protest,1,4966.0,Demonstrations
North America,Protests,Peaceful protest,3,5475.0,Demonstrations
North America,Protests,Peaceful protest,1,509.0,Demonstrations
North America,Protests,Peaceful protest,3,7520.0,Demonstrations
North America,Protests,Peaceful protest,6,10715.0,Demonstrations
North America,Protests,Peaceful protest,3,9738.0,Demonstrations
North America,Protests,Peaceful protest,2,2442.0,Demonstrations
North America,Protests,Peaceful protest,1,4966.0,Demonstrations
North America,Protests,Peaceful protest,1,1933.0,Demonstrations
North America,Protests,Peaceful protest,1,509.0,Demonstrations
North America,Protests,Peaceful protest,2,1677.0,Demonstrations
North America,Protests,Peaceful protest,2,5475.0,Demonstrations
North America,Protests,Peaceful protest,1,509.0,Demonstrations
North America,Protests,Peaceful protest,3,4289.0,Demonstrations
North America,Protests,Peaceful protest,3,5475.0,Demonstrations
North America,Protests,Peaceful protest,6,9453.0,Demonstrations
North America,Protests,Peaceful protest,1,2045.0,Demonstrations
North America,Protests,Peaceful protest,1,509.0,Demonstrations
North America,Protests,Peaceful protest,1,509.0,Demonstrations
North America,Protests,Peaceful protest,1,1092.0,Demonstrations
North America,Protests,Peaceful protest,1,4966.0,Demonstrations
North America,Protests,Peaceful protest,1,509.0,Demonstrations
North America,Protests,Peaceful protest,2,2055.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,2,512.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,3,5503.0,Demonstrations
North America,Protests,Peaceful protest,1,2519.0,Demonstrations
North America,Protests,Peaceful protest,2,6804.0,Demonstrations
North America,Protests,Peaceful protest,1,2708.0,Demonstrations
North America,Protests,Peaceful protest,1,1153.0,Demonstrations
North America,Protests,Peaceful protest,2,512.0,Demonstrations
North America,Protests,Peaceful protest,3,5503.0,Demonstrations
North America,Protests,Peaceful protest,2,5503.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,1,4991.0,Demonstrations
North America,Protests,Peaceful protest,1,4991.0,Demonstrations
North America,Protests,Peaceful protest,1,4991.0,Demonstrations
North America,Protests,Peaceful protest,1,1202.0,Demonstrations
North America,Protests,Peaceful protest,1,4991.0,Demonstrations
North America,Protests,Peaceful protest,2,7046.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,1,4991.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,1,2366.0,Demonstrations
North America,Protests,Peaceful protest,1,4991.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,2,512.0,Demonstrations
North America,Protests,Peaceful protest,2,512.0,Demonstrations
North America,Protests,Peaceful protest,3,6399.0,Demonstrations
North America,Protests,Peaceful protest,3,6548.0,Demonstrations
North America,Protests,Peaceful protest,2,4344.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,2,512.0,Demonstrations
North America,Protests,Peaceful protest,2,512.0,Demonstrations
North America,Protests,Peaceful protest,3,7558.0,Demonstrations
North America,Protests,Peaceful protest,2,2055.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,3,5503.0,Demonstrations
North America,Protests,Peaceful protest,1,2055.0,Demonstrations
North America,Protests,Peaceful protest,1,2055.0,Demonstrations
North America,Protests,Peaceful protest,1,2708.0,Demonstrations
North America,Protests,Peaceful protest,2,870.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,4,5771.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,5,2567.0,Demonstrations
North America,Protests,Peaceful protest,2,3998.0,Demonstrations
North America,Protests,Peaceful protest,1,2055.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,1,2055.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,2,2567.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,2,5503.0,Demonstrations
North America,Protests,Peaceful protest,7,6231.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,2,512.0,Demonstrations
North America,Protests,Peaceful protest,3,4892.0,Demonstrations
North America,Protests,Peaceful protest,4,12824.0,Demonstrations
North America,Protests,Peaceful protest,2,512.0,Demonstrations
North America,Protests,Peaceful protest,3,9788.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,4,11496.0,Demonstrations
North America,Protests,Peaceful protest,2,1949.0,Demonstrations
North America,Protests,Peaceful protest,2,4991.0,Demonstrations
North America,Protests,Peaceful protest,2,7046.0,Demonstrations
North America,Protests,Peaceful protest,7,15435.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,2,1897.0,Demonstrations
North America,Protests,Peaceful protest,2,7046.0,Demonstrations
North America,Protests,Peaceful protest,1,4285.0,Demonstrations
North America,Protests,Peaceful protest,2,4991.0,Demonstrations
North America,Protests,Peaceful protest,15,33228.0,Demonstrations
North America,Protests,Peaceful protest,1,4991.0,Demonstrations
North America,Protests,Peaceful protest,7,16700.0,Demonstrations
North America,Protests,Peaceful protest,3,5503.0,Demonstrations
North America,Protests,Peaceful protest,3,5503.0,Demonstrations
North America,Protests,Peaceful protest,1,512.0,Demonstrations
North America,Protests,Peaceful protest,3,6619.0,Demonstrations
North America,Protests,Peaceful protest,1,2055.0,Demonstrations
North America,Protests,Peaceful protest,1,2325.0,Demonstrations
North America,Protests,Peaceful protest,2,7046.0,Demonstrations
North America,Protests,Peaceful protest,2,4797.0,Demonstrations
North America,Protests,Peaceful protest,3,7046.0,Demonstrations
North America,Protests,Peaceful protest,3,7046.0,Demonstrations
North America,Protests,Protest with intervention,1,4543.0,Demonstrations
North America,Protests,Protest with intervention,1,466.0,Demonstrations
